RX Date/Time,Group/Time,Group/New Plot
2025/11/16 23:44:46::848,665717403,255.502
2025/11/16 23:44:46::848,665717406,259.532
2025/11/16 23:44:46::849,665717409,262.756
2025/11/16 23:44:46::849,665717411,265.980
2025/11/16 23:44:46::849,665717414,266.786
2025/11/16 23:44:46::849,665717416,268.398
2025/11/16 23:44:46::849,665717419,269.204
2025/11/16 23:44:46::849,665717422,266.786
2025/11/16 23:44:46::849,665717424,272.428
2025/11/16 23:44:46::849,665717427,273.234
2025/11/16 23:44:46::849,665717430,285.324
2025/11/16 23:44:46::849,665717432,274.846
2025/11/16 23:44:46::849,665717435,278.070
2025/11/16 23:44:46::849,665717437,281.294
2025/11/16 23:44:46::849,665717440,277.264
2025/11/16 23:44:46::850,665720377,226.486
2025/11/16 23:44:46::851,665720379,236.158
2025/11/16 23:44:46::851,665720382,247.442
2025/11/16 23:44:46::851,665720385,252.278
2025/11/16 23:44:46::851,665720387,252.278
2025/11/16 23:44:46::851,665720390,261.950
2025/11/16 23:44:46::851,665720393,265.174
2025/11/16 23:44:46::851,665720395,268.398
2025/11/16 23:44:46::852,665720398,268.398
2025/11/16 23:44:46::852,665720400,271.622
2025/11/16 23:44:46::852,665720403,273.234
2025/11/16 23:44:46::852,665720406,273.234
2025/11/16 23:44:46::852,665720408,274.846
2025/11/16 23:44:46::852,665720411,274.846
2025/11/16 23:44:46::852,665720414,277.264
2025/11/16 23:44:46::852,665720416,278.070
2025/11/16 23:44:46::852,665720419,276.458
2025/11/16 23:44:46::852,665720422,286.936
2025/11/16 23:44:46::852,665720424,278.876
2025/11/16 23:44:46::852,665720427,280.488
2025/11/16 23:44:46::854,665723388,236.964
2025/11/16 23:44:46::854,665723390,246.636
2025/11/16 23:44:46::854,665723393,253.084
2025/11/16 23:44:46::854,665723396,257.920
2025/11/16 23:44:46::854,665723398,265.980
2025/11/16 23:44:46::854,665723401,264.368
2025/11/16 23:44:46::854,665723403,272.428
2025/11/16 23:44:46::854,665723406,266.786
2025/11/16 23:44:46::854,665723409,273.234
2025/11/16 23:44:46::854,665723411,274.040
2025/11/16 23:44:46::855,665723414,278.070
2025/11/16 23:44:46::855,665723417,275.652
2025/11/16 23:44:46::855,665723419,278.070
2025/11/16 23:44:46::855,665723422,277.264
2025/11/16 23:44:46::855,665723425,278.070
2025/11/16 23:44:46::855,665723427,279.682
2025/11/16 23:44:46::855,665723430,278.876
2025/11/16 23:44:46::855,665723432,278.876
2025/11/16 23:44:46::855,665723435,281.294
2025/11/16 23:44:46::855,665723438,284.518
2025/11/16 23:44:46::857,665726410,234.546
2025/11/16 23:44:46::857,665726412,249.860
2025/11/16 23:44:46::857,665726415,257.920
2025/11/16 23:44:46::857,665726418,256.308
2025/11/16 23:44:46::857,665726420,266.786
2025/11/16 23:44:46::857,665726423,268.398
2025/11/16 23:44:46::857,665726426,269.204
2025/11/16 23:44:46::858,665726428,272.428
2025/11/16 23:44:46::858,665726431,274.040
2025/11/16 23:44:46::858,665726433,274.040
2025/11/16 23:44:46::858,665726436,276.458
2025/11/16 23:44:46::858,665726439,277.264
2025/11/16 23:44:46::858,665726441,278.070
2025/11/16 23:44:46::858,665726444,274.846
2025/11/16 23:44:46::858,665726447,278.070
2025/11/16 23:44:46::858,665726449,278.876
2025/11/16 23:44:46::858,665726456,278.070
2025/11/16 23:44:46::858,665726459,284.518
2025/11/16 23:44:46::858,665726461,278.876
2025/11/16 23:44:46::858,665726464,278.876
2025/11/16 23:44:46::860,665729385,239.382
2025/11/16 23:44:46::860,665729387,249.054
2025/11/16 23:44:46::860,665729390,253.890
2025/11/16 23:44:46::860,665729393,259.532
2025/11/16 23:44:46::860,665729395,263.562
2025/11/16 23:44:46::860,665729398,264.368
2025/11/16 23:44:46::860,665729401,269.204
2025/11/16 23:44:46::861,665729403,271.622
2025/11/16 23:44:46::861,665729406,272.428
2025/11/16 23:44:46::861,665729409,272.428
2025/11/16 23:44:46::861,665729411,275.652
2025/11/16 23:44:46::861,665729414,270.816
2025/11/16 23:44:46::861,665729416,278.070
2025/11/16 23:44:46::861,665729419,287.742
2025/11/16 23:44:46::861,665729422,280.488
2025/11/16 23:44:46::861,665729424,278.070
2025/11/16 23:44:46::861,665729427,279.682
2025/11/16 23:44:46::861,665729430,279.682
2025/11/16 23:44:46::861,665729432,280.488
2025/11/16 23:44:46::861,665729435,279.682
2025/11/16 23:44:46::862,665732379,228.098
2025/11/16 23:44:46::863,665732381,245.830
2025/11/16 23:44:46::863,665732384,246.636
2025/11/16 23:44:46::863,665732387,251.472
2025/11/16 23:44:46::863,665732389,257.920
2025/11/16 23:44:46::863,665732392,261.144
2025/11/16 23:44:46::863,665732394,264.368
2025/11/16 23:44:46::863,665732397,268.398
2025/11/16 23:44:46::864,665732400,268.398
2025/11/16 23:44:46::864,665732402,270.816
2025/11/16 23:44:46::864,665732405,273.234
2025/11/16 23:44:46::864,665732408,266.786
2025/11/16 23:44:46::864,665732410,278.876
2025/11/16 23:44:46::864,665732413,271.622
2025/11/16 23:44:46::864,665732416,280.488
2025/11/16 23:44:46::864,665732418,278.876
2025/11/16 23:44:46::864,665732421,277.264
2025/11/16 23:44:46::864,665732423,277.264
2025/11/16 23:44:46::864,665732426,278.070
2025/11/16 23:44:46::864,665732429,278.070
2025/11/16 23:44:46::865,665735385,207.948
2025/11/16 23:44:46::866,665735388,221.650
2025/11/16 23:44:46::866,665735390,232.128
2025/11/16 23:44:46::866,665735393,240.994
2025/11/16 23:44:46::866,665735396,247.442
2025/11/16 23:44:46::866,665735398,253.084
2025/11/16 23:44:46::866,665735401,257.920
2025/11/16 23:44:46::867,665735404,260.338
2025/11/16 23:44:46::867,665735406,264.368
2025/11/16 23:44:46::867,665735409,259.532
2025/11/16 23:44:46::867,665735412,269.204
2025/11/16 23:44:46::867,665735414,270.816
2025/11/16 23:44:46::867,665735417,271.622
2025/11/16 23:44:46::867,665735419,272.428
2025/11/16 23:44:46::867,665735422,273.234
2025/11/16 23:44:46::867,665735425,274.040
2025/11/16 23:44:46::867,665735427,274.846
2025/11/16 23:44:46::867,665735430,274.846
2025/11/16 23:44:46::867,665735433,275.652
2025/11/16 23:44:46::867,665735435,277.264
2025/11/16 23:44:46::869,665738382,214.396
2025/11/16 23:44:46::869,665738385,225.680
2025/11/16 23:44:46::869,665738387,236.158
2025/11/16 23:44:46::869,665738390,246.636
2025/11/16 23:44:46::869,665738393,251.472
2025/11/16 23:44:46::869,665738395,254.696
2025/11/16 23:44:46::869,665738398,259.532
2025/11/16 23:44:46::870,665738401,261.950
2025/11/16 23:44:46::870,665738403,265.174
2025/11/16 23:44:46::870,665738406,265.980
2025/11/16 23:44:46::870,665738408,265.174
2025/11/16 23:44:46::870,665738411,275.652
2025/11/16 23:44:46::870,665738414,273.234
2025/11/16 23:44:46::870,665738416,274.846
2025/11/16 23:44:46::870,665738419,274.846
2025/11/16 23:44:46::870,665738422,274.846
2025/11/16 23:44:46::870,665738424,275.652
2025/11/16 23:44:46::870,665738427,275.652
2025/11/16 23:44:46::870,665738429,276.458
2025/11/16 23:44:46::870,665738432,277.264
2025/11/16 23:44:46::872,665741346,228.904
2025/11/16 23:44:46::872,665741349,238.576
2025/11/16 23:44:46::872,665741352,247.442
2025/11/16 23:44:46::872,665741354,253.890
2025/11/16 23:44:46::872,665741357,257.920
2025/11/16 23:44:46::872,665741359,261.950
2025/11/16 23:44:46::872,665741362,265.980
2025/11/16 23:44:46::872,665741365,270.010
2025/11/16 23:44:46::872,665741367,270.816
2025/11/16 23:44:46::872,665741370,272.428
2025/11/16 23:44:46::872,665741373,271.622
2025/11/16 23:44:46::873,665741375,274.040
2025/11/16 23:44:46::873,665741378,274.846
2025/11/16 23:44:46::873,665741380,274.846
2025/11/16 23:44:46::873,665741383,276.458
2025/11/16 23:44:46::873,665741386,276.458
2025/11/16 23:44:46::873,665741388,277.264
2025/11/16 23:44:46::873,665741391,282.100
2025/11/16 23:44:46::889,665741394,275.652
2025/11/16 23:44:46::889,665741396,282.100
2025/11/16 23:44:46::889,665744367,241.800
2025/11/16 23:44:46::889,665744369,253.890
2025/11/16 23:44:46::889,665744372,255.502
2025/11/16 23:44:46::889,665744375,260.338
2025/11/16 23:44:46::889,665744377,265.174
2025/11/16 23:44:46::889,665744380,267.592
2025/11/16 23:44:46::889,665744383,265.980
2025/11/16 23:44:46::889,665744385,273.234
2025/11/16 23:44:46::889,665744388,274.040
2025/11/16 23:44:46::889,665744390,275.652
2025/11/16 23:44:46::889,665744393,276.458
2025/11/16 23:44:46::889,665744396,277.264
2025/11/16 23:44:46::889,665744398,278.070
2025/11/16 23:44:46::889,665744401,278.070
2025/11/16 23:44:46::889,665744404,278.876
2025/11/16 23:44:46::889,665744406,279.682
2025/11/16 23:44:46::889,665744409,278.876
2025/11/16 23:44:46::889,665744412,283.712
2025/11/16 23:44:46::889,665744414,284.518
2025/11/16 23:44:46::889,665744417,281.294
2025/11/16 23:44:46::889,665747378,234.546
2025/11/16 23:44:46::889,665747380,248.248
2025/11/16 23:44:46::889,665747383,258.726
2025/11/16 23:44:46::889,665747386,261.144
2025/11/16 23:44:46::889,665747388,265.174
2025/11/16 23:44:46::889,665747391,268.398
2025/11/16 23:44:46::889,665747394,274.846
2025/11/16 23:44:46::889,665747396,273.234
2025/11/16 23:44:46::889,665747399,273.234
2025/11/16 23:44:46::889,665747401,274.846
2025/11/16 23:44:46::889,665747404,277.264
2025/11/16 23:44:46::889,665747407,274.846
2025/11/16 23:44:46::889,665747409,278.876
2025/11/16 23:44:46::889,665747412,278.070
2025/11/16 23:44:46::889,665747415,278.070
2025/11/16 23:44:46::889,665747417,282.100
2025/11/16 23:44:46::889,665747420,282.906
2025/11/16 23:44:46::889,665747423,279.682
2025/11/16 23:44:46::889,665747425,281.294
2025/11/16 23:44:46::889,665747428,279.682
2025/11/16 23:44:46::889,665750343,227.292
2025/11/16 23:44:46::889,665750345,243.412
2025/11/16 23:44:46::889,665750348,245.024
2025/11/16 23:44:46::889,665750351,260.338
2025/11/16 23:44:46::890,665750353,261.950
2025/11/16 23:44:46::890,665750356,265.174
2025/11/16 23:44:46::890,665750358,266.786
2025/11/16 23:44:46::890,665750361,270.010
2025/11/16 23:44:46::890,665750364,270.816
2025/11/16 23:44:46::890,665750366,273.234
2025/11/16 23:44:46::890,665750369,274.040
2025/11/16 23:44:46::890,665750372,274.040
2025/11/16 23:44:46::890,665750374,275.652
2025/11/16 23:44:46::890,665750377,278.876
2025/11/16 23:44:46::890,665750379,271.622
2025/11/16 23:44:46::890,665750382,279.682
2025/11/16 23:44:46::890,665750385,273.234
2025/11/16 23:44:46::890,665750387,279.682
2025/11/16 23:44:46::890,665750390,279.682
2025/11/16 23:44:46::890,665750393,279.682
2025/11/16 23:44:46::890,665753325,219.232
2025/11/16 23:44:46::890,665753328,231.322
2025/11/16 23:44:46::890,665753331,236.964
2025/11/16 23:44:46::890,665753333,249.054
2025/11/16 23:44:46::890,665753336,251.472
2025/11/16 23:44:46::890,665753339,255.502
2025/11/16 23:44:46::890,665753341,261.144
2025/11/16 23:44:46::890,665753344,263.562
2025/11/16 23:44:46::890,665753346,261.950
2025/11/16 23:44:46::890,665753349,263.562
2025/11/16 23:44:46::890,665753352,274.846
2025/11/16 23:44:46::890,665753354,273.234
2025/11/16 23:44:46::890,665753357,274.040
2025/11/16 23:44:46::890,665753360,274.846
2025/11/16 23:44:46::890,665753362,275.652
2025/11/16 23:44:46::890,665753365,279.682
2025/11/16 23:44:46::890,665753367,276.458
2025/11/16 23:44:46::890,665753370,275.652
2025/11/16 23:44:46::890,665753373,278.070
2025/11/16 23:44:46::890,665753375,276.458
2025/11/16 23:44:46::890,665756394,207.948
2025/11/16 23:44:46::890,665756396,215.202
2025/11/16 23:44:46::890,665756399,233.740
2025/11/16 23:44:46::890,665756401,234.546
2025/11/16 23:44:46::890,665756404,248.248
2025/11/16 23:44:46::890,665756407,256.308
2025/11/16 23:44:46::890,665756409,258.726
2025/11/16 23:44:46::890,665756412,259.532
2025/11/16 23:44:46::890,665756414,264.368
2025/11/16 23:44:46::890,665756417,265.980
2025/11/16 23:44:46::890,665756420,269.204
2025/11/16 23:44:46::890,665756422,270.010
2025/11/16 23:44:46::890,665756425,271.622
2025/11/16 23:44:46::890,665756428,271.622
2025/11/16 23:44:46::890,665756430,274.040
2025/11/16 23:44:46::890,665756433,283.712
2025/11/16 23:44:46::890,665756435,285.324
2025/11/16 23:44:46::890,665756438,270.816
2025/11/16 23:44:46::890,665756441,279.682
2025/11/16 23:44:46::890,665756443,275.652
2025/11/16 23:44:46::890,665759396,220.038
2025/11/16 23:44:46::890,665759398,232.934
2025/11/16 23:44:46::890,665759401,242.606
2025/11/16 23:44:46::890,665759404,249.054
2025/11/16 23:44:46::890,665759406,254.696
2025/11/16 23:44:46::890,665759409,255.502
2025/11/16 23:44:46::890,665759412,261.950
2025/11/16 23:44:46::891,665759414,259.532
2025/11/16 23:44:46::891,665759417,261.950
2025/11/16 23:44:46::891,665759419,275.652
2025/11/16 23:44:46::891,665759422,273.234
2025/11/16 23:44:46::891,665759425,273.234
2025/11/16 23:44:46::891,665759427,274.040
2025/11/16 23:44:46::891,665759430,274.040
2025/11/16 23:44:46::891,665759433,275.652
2025/11/16 23:44:46::891,665759435,275.652
2025/11/16 23:44:46::891,665759438,277.264
2025/11/16 23:44:46::891,665759440,280.488
2025/11/16 23:44:46::891,665759443,277.264
2025/11/16 23:44:46::891,665759446,277.264
2025/11/16 23:44:46::893,665762394,233.740
2025/11/16 23:44:46::893,665762397,247.442
2025/11/16 23:44:46::893,665762399,256.308
2025/11/16 23:44:46::893,665762402,256.308
2025/11/16 23:44:46::893,665762404,261.950
2025/11/16 23:44:46::893,665762407,265.980
2025/11/16 23:44:46::893,665762410,267.592
2025/11/16 23:44:46::893,665762412,268.398
2025/11/16 23:44:46::893,665762415,270.816
2025/11/16 23:44:46::893,665762418,273.234
2025/11/16 23:44:46::893,665762420,274.040
2025/11/16 23:44:46::894,665762423,274.846
2025/11/16 23:44:46::894,665762425,275.652
2025/11/16 23:44:46::894,665762428,277.264
2025/11/16 23:44:46::894,665762431,275.652
2025/11/16 23:44:46::894,665762433,275.652
2025/11/16 23:44:46::894,665762436,273.234
2025/11/16 23:44:46::894,665762438,282.100
2025/11/16 23:44:46::894,665762441,279.682
2025/11/16 23:44:46::894,665762444,280.488
2025/11/16 23:44:46::895,665765393,241.800
2025/11/16 23:44:46::896,665765395,249.054
2025/11/16 23:44:46::896,665765398,257.114
2025/11/16 23:44:46::896,665765401,261.144
2025/11/16 23:44:46::896,665765403,267.592
2025/11/16 23:44:46::896,665765406,267.592
2025/11/16 23:44:46::896,665765408,265.174
2025/11/16 23:44:46::897,665765411,268.398
2025/11/16 23:44:46::897,665765414,278.070
2025/11/16 23:44:46::897,665765416,274.846
2025/11/16 23:44:46::897,665765419,278.070
2025/11/16 23:44:46::897,665765421,278.070
2025/11/16 23:44:46::897,665765424,278.876
2025/11/16 23:44:46::897,665765427,279.682
2025/11/16 23:44:46::897,665765429,278.070
2025/11/16 23:44:46::897,665765432,281.294
2025/11/16 23:44:46::897,665765435,279.682
2025/11/16 23:44:46::897,665765437,280.488
2025/11/16 23:44:46::897,665765440,280.488
2025/11/16 23:44:46::897,665765443,281.294
2025/11/16 23:44:46::899,665768390,241.800
2025/11/16 23:44:46::899,665768393,248.248
2025/11/16 23:44:46::899,665768395,256.308
2025/11/16 23:44:46::899,665768398,258.726
2025/11/16 23:44:46::899,665768401,265.980
2025/11/16 23:44:46::899,665768403,267.592
2025/11/16 23:44:46::899,665768406,270.010
2025/11/16 23:44:46::900,665768408,271.622
2025/11/16 23:44:46::900,665768411,273.234
2025/11/16 23:44:46::900,665768414,268.398
2025/11/16 23:44:46::900,665768416,280.488
2025/11/16 23:44:46::900,665768419,279.682
2025/11/16 23:44:46::900,665768422,278.070
2025/11/16 23:44:46::900,665768424,279.682
2025/11/16 23:44:46::900,665768427,279.682
2025/11/16 23:44:46::900,665768430,280.488
2025/11/16 23:44:46::900,665768432,275.652
2025/11/16 23:44:46::900,665768435,281.294
2025/11/16 23:44:46::900,665768437,280.488
2025/11/16 23:44:46::900,665768440,280.488
2025/11/16 23:44:46::902,665771380,232.128
2025/11/16 23:44:46::902,665771382,242.606
2025/11/16 23:44:46::902,665771385,249.054
2025/11/16 23:44:46::902,665771388,255.502
2025/11/16 23:44:46::902,665771390,259.532
2025/11/16 23:44:46::902,665771393,262.756
2025/11/16 23:44:46::902,665771395,265.174
2025/11/16 23:44:46::902,665771398,272.428
2025/11/16 23:44:46::903,665771401,274.846
2025/11/16 23:44:46::903,665771403,272.428
2025/11/16 23:44:46::903,665771406,274.846
2025/11/16 23:44:46::903,665771409,274.846
2025/11/16 23:44:46::903,665771411,277.264
2025/11/16 23:44:46::903,665771414,277.264
2025/11/16 23:44:46::903,665771416,277.264
2025/11/16 23:44:46::903,665771419,277.264
2025/11/16 23:44:46::903,665771422,278.070
2025/11/16 23:44:46::903,665771424,278.876
2025/11/16 23:44:46::903,665771427,278.070
2025/11/16 23:44:46::903,665771430,279.682
2025/11/16 23:44:46::905,665774390,207.948
2025/11/16 23:44:46::905,665774393,217.620
2025/11/16 23:44:46::905,665774395,232.128
2025/11/16 23:44:46::905,665774398,245.830
2025/11/16 23:44:46::905,665774401,253.084
2025/11/16 23:44:46::905,665774403,257.920
2025/11/16 23:44:46::905,665774406,259.532
2025/11/16 23:44:46::906,665774409,261.950
2025/11/16 23:44:46::906,665774411,265.980
2025/11/16 23:44:46::906,665774414,266.786
2025/11/16 23:44:46::906,665774416,269.204
2025/11/16 23:44:46::906,665774419,269.204
2025/11/16 23:44:46::906,665774422,272.428
2025/11/16 23:44:46::906,665774424,272.428
2025/11/16 23:44:46::906,665774427,273.234
2025/11/16 23:44:46::906,665774430,274.040
2025/11/16 23:44:46::906,665774432,274.846
2025/11/16 23:44:46::906,665774435,277.264
2025/11/16 23:44:46::906,665774438,281.294
2025/11/16 23:44:46::906,665774440,271.622
2025/11/16 23:44:46::923,665777396,210.366
2025/11/16 23:44:46::923,665777398,223.262
2025/11/16 23:44:46::923,665777401,233.740
2025/11/16 23:44:46::923,665777404,242.606
2025/11/16 23:44:46::923,665777406,248.248
2025/11/16 23:44:46::923,665777409,254.696
2025/11/16 23:44:46::923,665777411,253.890
2025/11/16 23:44:46::923,665777414,272.428
2025/11/16 23:44:46::923,665777417,260.338
2025/11/16 23:44:46::923,665777419,269.204
2025/11/16 23:44:46::923,665777422,268.398
2025/11/16 23:44:46::923,665777425,273.234
2025/11/16 23:44:46::923,665777427,272.428
2025/11/16 23:44:46::923,665777430,274.040
2025/11/16 23:44:46::923,665777432,274.040
2025/11/16 23:44:46::923,665777435,274.846
2025/11/16 23:44:46::923,665777438,274.846
2025/11/16 23:44:46::923,665777440,278.070
2025/11/16 23:44:46::923,665777443,275.652
2025/11/16 23:44:46::923,665777446,276.458
2025/11/16 23:44:46::923,665780395,222.456
2025/11/16 23:44:46::923,665780397,236.964
2025/11/16 23:44:46::923,665780400,241.800
2025/11/16 23:44:46::923,665780403,253.084
2025/11/16 23:44:46::923,665780405,257.920
2025/11/16 23:44:46::923,665780408,261.144
2025/11/16 23:44:46::923,665780410,265.174
2025/11/16 23:44:46::923,665780413,266.786
2025/11/16 23:44:46::923,665780416,270.010
2025/11/16 23:44:46::923,665780418,271.622
2025/11/16 23:44:46::923,665780421,272.428
2025/11/16 23:44:46::923,665780424,273.234
2025/11/16 23:44:46::923,665780426,274.846
2025/11/16 23:44:46::923,665780429,274.846
2025/11/16 23:44:46::923,665780432,275.652
2025/11/16 23:44:46::923,665780434,274.846
2025/11/16 23:44:46::923,665780437,277.264
2025/11/16 23:44:46::923,665780439,282.906
2025/11/16 23:44:46::923,665780442,278.876
2025/11/16 23:44:46::923,665780445,279.682
2025/11/16 23:44:46::923,665783353,239.382
2025/11/16 23:44:46::923,665783356,247.442
2025/11/16 23:44:46::923,665783358,254.696
2025/11/16 23:44:46::923,665783361,260.338
2025/11/16 23:44:46::923,665783364,262.756
